scenario,request_id,timestamp_sec,latency_ms
json_serialization,2433,6.294,23.921
json_serialization,2434,6.288,30.226
json_serialization,2435,6.298,22.668
json_serialization,2436,6.300,22.517
json_serialization,2437,6.310,15.610
json_serialization,2438,6.307,21.689
json_serialization,2439,6.309,20.889
json_serialization,2440,6.308,23.732
json_serialization,2441,6.317,15.832
json_serialization,2442,6.319,16.798
json_serialization,2443,6.318,22.208
json_serialization,2444,6.321,21.430
json_serialization,2445,6.318,27.346
json_serialization,2446,6.323,24.391
json_serialization,2447,6.326,23.611
json_serialization,2448,6.329,22.409
json_serialization,2449,6.330,24.273
json_serialization,2450,6.332,26.466
json_serialization,2451,6.333,27.442
json_serialization,2452,6.335,27.429
json_serialization,2453,6.340,26.484
json_serialization,2454,6.342,25.549
json_serialization,2455,6.345,24.114
json_serialization,2456,6.347,24.117
json_serialization,2457,6.349,23.332
json_serialization,2458,6.354,21.813
json_serialization,2459,6.351,25.568
json_serialization,2460,6.358,22.252
json_serialization,2461,6.361,23.029
json_serialization,2462,6.363,22.056
json_serialization,2463,6.366,21.063
json_serialization,2464,6.368,21.938
json_serialization,2465,6.370,21.930
json_serialization,2466,6.371,23.878
json_serialization,2467,6.373,24.150
json_serialization,2468,6.377,23.588
json_serialization,2469,6.377,25.250
json_serialization,2470,6.380,24.064
json_serialization,2471,6.384,22.528
json_serialization,2472,6.385,22.465
json_serialization,2473,6.387,21.493
json_serialization,2474,6.390,21.162
json_serialization,2475,6.392,21.388
json_serialization,2476,6.395,20.363
json_serialization,2477,6.397,20.739
json_serialization,2478,6.400,21.773
json_serialization,2479,6.402,21.499
json_serialization,2480,6.404,20.606
json_serialization,2481,6.407,21.579
json_serialization,2482,6.406,23.422
json_serialization,2483,6.409,23.060
json_serialization,2484,6.411,22.778
json_serialization,2485,6.413,23.509
json_serialization,2486,6.416,21.972
json_serialization,2487,6.417,22.380
json_serialization,2488,6.422,20.155
json_serialization,2489,6.424,20.245
json_serialization,2490,6.425,23.667
json_serialization,2491,6.429,19.539
json_serialization,2492,6.432,19.226
json_serialization,2493,6.434,18.935
json_serialization,2494,6.430,23.738
json_serialization,2495,6.436,19.438
json_serialization,2496,6.438,20.592
json_serialization,2497,6.440,22.300
json_serialization,2498,6.442,22.073
json_serialization,2499,6.444,21.904
json_serialization,2500,6.449,18.094
json_serialization,2501,6.449,19.628
json_serialization,2502,6.451,19.127
json_serialization,2503,6.453,20.269
json_serialization,2504,6.453,21.268
json_serialization,2505,6.456,21.118
json_serialization,2506,6.458,21.504
json_serialization,2507,6.462,20.508
json_serialization,2508,6.464,19.533
json_serialization,2509,6.466,19.611
json_serialization,2510,6.467,20.051
json_serialization,2511,6.468,20.518
json_serialization,2512,6.470,20.491
json_serialization,2513,6.473,23.711
json_serialization,2514,6.475,21.871
json_serialization,2515,6.477,20.612
json_serialization,2516,6.480,21.027
json_serialization,2517,6.483,20.633
json_serialization,2518,6.484,22.006
json_serialization,2519,6.485,21.674
json_serialization,2520,6.487,21.232
json_serialization,2521,6.489,20.910
json_serialization,2522,6.491,22.207
json_serialization,2523,6.498,18.069
json_serialization,2524,6.497,21.419
json_serialization,2525,6.497,23.484
json_serialization,2526,6.501,26.325
json_serialization,2527,6.503,24.819
json_serialization,2528,6.506,24.125
json_serialization,2529,6.507,25.145
json_serialization,2530,6.509,26.537
json_serialization,2531,6.510,27.496
json_serialization,2532,6.516,27.428
json_serialization,2533,6.513,30.180
json_serialization,2534,6.518,26.366
json_serialization,2535,6.521,25.572
json_serialization,2536,6.528,21.617
json_serialization,2537,6.528,21.648
json_serialization,2538,6.531,20.191
json_serialization,2539,6.532,20.138
json_serialization,2540,6.535,21.555
json_serialization,2541,6.537,19.346
json_serialization,2542,6.543,15.025
json_serialization,2543,6.544,16.432
json_serialization,2544,6.545,18.876
json_serialization,2545,6.546,18.350
json_serialization,2546,6.549,16.586
json_serialization,2547,6.550,17.795
json_serialization,2548,6.553,17.791
json_serialization,2549,6.551,20.540
json_serialization,2550,6.557,16.449
json_serialization,2551,6.557,17.958
json_serialization,2552,6.558,18.103
json_serialization,2553,6.560,18.422
json_serialization,2554,6.564,17.886
json_serialization,2555,6.566,17.119
json_serialization,2556,6.565,19.628
json_serialization,2557,6.571,15.744
json_serialization,2558,6.568,22.124
json_serialization,2559,6.573,27.221
json_serialization,2560,6.572,29.336
json_serialization,2561,6.575,28.641
json_serialization,2562,6.577,39.989
json_serialization,2563,6.579,53.156
json_serialization,2564,6.582,52.851
json_serialization,2565,6.584,55.185
json_serialization,2566,6.586,54.691
json_serialization,2567,6.583,60.334
json_serialization,2568,6.590,53.423
json_serialization,2569,6.600,45.094
json_serialization,2570,6.602,45.729
json_serialization,2571,6.604,46.078
json_serialization,2572,6.617,34.795
json_serialization,2573,6.632,21.705
json_serialization,2574,6.635,20.299
json_serialization,2575,6.640,16.542
json_serialization,2576,6.641,16.853
json_serialization,2577,6.644,17.262
json_serialization,2578,6.644,19.379
json_serialization,2579,6.646,20.570
json_serialization,2580,6.647,20.888
json_serialization,2581,6.650,20.907
json_serialization,2582,6.651,20.761
json_serialization,2583,6.653,20.092
json_serialization,2584,6.655,20.200
json_serialization,2585,6.656,21.408
json_serialization,2586,6.658,21.682
json_serialization,2587,6.661,22.736
json_serialization,2588,6.663,22.114
json_serialization,2589,6.666,21.255
json_serialization,2590,6.668,21.504
json_serialization,2591,6.671,20.644
json_serialization,2592,6.672,20.605
json_serialization,2593,6.674,21.142
json_serialization,2594,6.675,22.136
json_serialization,2595,6.678,21.860
json_serialization,2596,6.680,22.033
json_serialization,2597,6.684,20.468
json_serialization,2598,6.685,20.348
json_serialization,2599,6.687,20.669
json_serialization,2600,6.690,19.870
json_serialization,2601,6.691,19.751
json_serialization,2602,6.693,19.771
json_serialization,2603,6.695,19.616
json_serialization,2604,6.697,20.212
json_serialization,2605,6.699,20.163
json_serialization,2606,6.702,19.924
json_serialization,2607,6.704,19.901
json_serialization,2608,6.706,20.698
json_serialization,2609,6.708,20.358
json_serialization,2610,6.710,21.158
json_serialization,2611,6.711,22.031
json_serialization,2612,6.713,25.090
json_serialization,2613,6.714,25.727
json_serialization,2614,6.718,25.744
json_serialization,2615,6.720,29.025
json_serialization,2616,6.722,27.025
json_serialization,2617,6.724,27.587
json_serialization,2618,6.726,27.164
json_serialization,2619,6.728,26.282
json_serialization,2620,6.731,25.723
json_serialization,2621,6.738,29.852
json_serialization,2622,6.733,35.395
json_serialization,2623,6.740,32.140
json_serialization,2624,6.743,30.348
json_serialization,2625,6.749,26.266
json_serialization,2626,6.749,29.077
json_serialization,2627,6.752,33.210
json_serialization,2628,6.754,33.283
json_serialization,2629,6.755,33.486
json_serialization,2630,6.756,35.602
json_serialization,2631,6.769,26.468
json_serialization,2632,6.768,33.133
json_serialization,2633,6.773,33.137
json_serialization,2634,6.774,39.236
json_serialization,2635,6.778,34.967
json_serialization,2636,6.775,38.082
json_serialization,2637,6.785,32.239
json_serialization,2638,6.787,33.930
json_serialization,2639,6.792,33.123
json_serialization,2640,6.788,36.980
json_serialization,2641,6.795,34.279
json_serialization,2642,6.806,23.696
json_serialization,2643,6.801,31.086
json_serialization,2644,6.814,19.992
json_serialization,2645,6.813,26.605
json_serialization,2646,6.817,25.210
json_serialization,2647,6.826,20.076
json_serialization,2648,6.821,28.482
json_serialization,2649,6.825,25.066
json_serialization,2650,6.829,22.422
json_serialization,2651,6.814,40.813
json_serialization,2652,6.834,30.176
json_serialization,2653,6.832,36.311
json_serialization,2654,6.830,45.459
json_serialization,2655,6.840,37.018
json_serialization,2656,6.842,34.647
json_serialization,2657,6.852,27.438
json_serialization,2658,6.849,30.621
json_serialization,2659,6.850,31.008
json_serialization,2660,6.846,37.385
json_serialization,2661,6.864,24.603
json_serialization,2662,6.868,20.392
json_serialization,2663,6.855,33.850
json_serialization,2664,6.877,18.220
json_serialization,2665,6.884,14.134
json_serialization,2666,6.880,25.242
json_serialization,2667,6.875,29.614
json_serialization,2668,6.881,24.961
json_serialization,2669,6.882,26.404
json_serialization,2670,6.877,32.620
json_serialization,2671,6.889,36.067
json_serialization,2672,6.889,37.168
json_serialization,2673,6.905,21.142
json_serialization,2674,6.889,39.090
json_serialization,2675,6.898,30.934
json_serialization,2676,6.905,23.354
json_serialization,2677,6.906,22.745
json_serialization,2678,6.896,33.236
json_serialization,2679,6.908,24.752
json_serialization,2680,6.910,24.114
json_serialization,2681,6.925,12.055
json_serialization,2682,6.928,10.891
json_serialization,2683,6.930,11.095
json_serialization,2684,6.930,14.897
json_serialization,2685,6.928,17.045
json_serialization,2686,6.930,17.920
json_serialization,2687,6.935,16.876
json_serialization,2688,6.934,22.967
json_serialization,2689,6.930,26.941
json_serialization,2690,6.940,19.245
json_serialization,2691,6.931,29.540
json_serialization,2692,6.937,24.567
json_serialization,2693,6.948,17.492
json_serialization,2694,6.941,25.499
json_serialization,2695,6.946,22.817
json_serialization,2696,6.946,24.237
json_serialization,2697,6.952,20.631
json_serialization,2698,6.957,17.064
json_serialization,2699,6.958,18.055
json_serialization,2700,6.959,18.276
json_serialization,2701,6.960,19.057
json_serialization,2702,6.962,20.230
json_serialization,2703,6.966,18.311
json_serialization,2704,6.967,19.378
json_serialization,2705,6.968,20.339
json_serialization,2706,6.970,20.201
json_serialization,2707,6.972,20.811
json_serialization,2708,6.974,21.093
json_serialization,2709,6.976,20.858
json_serialization,2710,6.977,21.419
json_serialization,2711,6.979,21.680
json_serialization,2712,6.982,20.745
json_serialization,2713,6.984,21.005
json_serialization,2714,6.986,20.380
json_serialization,2715,6.989,19.832
json_serialization,2716,6.990,20.389
json_serialization,2717,6.993,19.823
json_serialization,2718,6.995,19.821
json_serialization,2719,6.996,20.362
json_serialization,2720,6.999,20.124
json_serialization,2721,7.001,19.091
json_serialization,2722,7.003,18.867
json_serialization,2723,7.005,18.389
json_serialization,2724,7.007,18.527
json_serialization,2725,7.009,18.766
json_serialization,2726,7.011,18.758
json_serialization,2727,7.013,19.424
json_serialization,2728,7.015,19.863
json_serialization,2729,7.017,30.171
json_serialization,2730,7.019,44.929
json_serialization,2731,7.020,47.769
json_serialization,2732,7.022,46.794
json_serialization,2733,7.023,46.658
json_serialization,2734,7.025,46.248
json_serialization,2735,7.027,46.115
json_serialization,2736,7.030,46.716
json_serialization,2737,7.032,50.784
json_serialization,2738,7.035,48.605
json_serialization,2739,7.047,37.351
json_serialization,2740,7.068,20.057
json_serialization,2741,7.064,24.335
json_serialization,2742,7.069,30.230
json_serialization,2743,7.074,25.298
json_serialization,2744,7.071,27.488
json_serialization,2745,7.070,29.001
json_serialization,2746,7.076,22.806
json_serialization,2747,7.084,15.505
json_serialization,2748,7.085,17.434
json_serialization,2749,7.088,13.979
json_serialization,2750,7.083,20.628
json_serialization,2751,7.088,16.109
json_serialization,2752,7.099,10.211
json_serialization,2753,7.102,9.141
json_serialization,2754,7.100,12.661
json_serialization,2755,7.104,11.443
json_serialization,2756,7.100,17.293
json_serialization,2757,7.100,19.338
json_serialization,2758,7.100,22.068
json_serialization,2759,7.105,20.221
json_serialization,2760,7.112,15.626
json_serialization,2761,7.105,23.445
json_serialization,2762,7.101,29.405
json_serialization,2763,7.111,21.622
json_serialization,2764,7.116,18.333
json_serialization,2765,7.122,12.891
json_serialization,2766,7.113,23.382
json_serialization,2767,7.128,10.854
json_serialization,2768,7.131,10.490
json_serialization,2769,7.133,9.926
json_serialization,2770,7.129,15.843
json_serialization,2771,7.118,28.013
json_serialization,2772,7.126,22.632
json_serialization,2773,7.121,29.328
json_serialization,2774,7.136,16.857
json_serialization,2775,7.135,20.530
json_serialization,2776,7.142,14.752
json_serialization,2777,7.147,12.540
json_serialization,2778,7.137,23.862
json_serialization,2779,7.140,22.124
json_serialization,2780,7.143,21.433
json_serialization,2781,7.150,16.991
json_serialization,2782,7.157,11.285
json_serialization,2783,7.151,19.176
json_serialization,2784,7.153,18.256
json_serialization,2785,7.160,14.067
json_serialization,2786,7.145,29.907
json_serialization,2787,7.163,14.283
json_serialization,2788,7.161,17.952
json_serialization,2789,7.156,25.525
json_serialization,2790,7.167,14.721
json_serialization,2791,7.169,15.480
json_serialization,2792,7.166,19.420
json_serialization,2793,7.171,15.474
json_serialization,2794,7.173,15.852
json_serialization,2795,7.174,15.236
json_serialization,2796,7.177,13.665
json_serialization,2797,7.179,13.244
json_serialization,2798,7.176,18.732
json_serialization,2799,7.182,14.947
json_serialization,2800,7.182,16.741
json_serialization,2801,7.185,14.813
json_serialization,2802,7.186,14.829
json_serialization,2803,7.185,19.493
json_serialization,2804,7.189,17.719
json_serialization,2805,7.190,16.529
json_serialization,2806,7.191,17.171
json_serialization,2807,7.193,17.112
json_serialization,2808,7.195,16.924
json_serialization,2809,7.197,16.027
json_serialization,2810,7.198,16.624
json_serialization,2811,7.200,16.704
json_serialization,2812,7.201,17.008
json_serialization,2813,7.205,15.092
json_serialization,2814,7.207,14.754
json_serialization,2815,7.207,16.696
json_serialization,2816,7.208,16.777
json_serialization,2817,7.210,17.209
json_serialization,2818,7.212,17.006
json_serialization,2819,7.213,17.269
json_serialization,2820,7.215,17.236
json_serialization,2821,7.217,17.163
json_serialization,2822,7.218,16.833
json_serialization,2823,7.220,16.637
json_serialization,2824,7.221,17.305
json_serialization,2825,7.224,16.708
json_serialization,2826,7.225,16.678
json_serialization,2827,7.227,16.647
json_serialization,2828,7.229,16.520
json_serialization,2829,7.230,16.173
json_serialization,2830,7.232,16.306
json_serialization,2831,7.234,16.762
json_serialization,2832,7.235,16.737
json_serialization,2833,7.237,17.216
json_serialization,2834,7.239,16.694
json_serialization,2835,7.240,16.528
json_serialization,2836,7.242,16.538
json_serialization,2837,7.244,16.460
json_serialization,2838,7.245,16.724
json_serialization,2839,7.247,16.704
json_serialization,2840,7.249,17.379
json_serialization,2841,7.251,17.549
json_serialization,2842,7.252,19.174
json_serialization,2843,7.254,18.551
json_serialization,2844,7.255,18.538
json_serialization,2845,7.257,19.079
json_serialization,2846,7.258,19.359
json_serialization,2847,7.260,19.179
json_serialization,2848,7.262,19.077
json_serialization,2849,7.263,19.956
json_serialization,2850,7.266,19.434
json_serialization,2851,7.268,19.916
json_serialization,2852,7.271,18.446
json_serialization,2853,7.272,18.295
json_serialization,2854,7.274,18.663
json_serialization,2855,7.278,18.758
json_serialization,2856,7.276,20.487
json_serialization,2857,7.279,18.836
json_serialization,2858,7.281,19.078
json_serialization,2859,7.283,18.899
json_serialization,2860,7.285,19.246
json_serialization,2861,7.288,18.618
json_serialization,2862,7.289,23.541
json_serialization,2863,7.291,22.294
json_serialization,2864,7.293,20.640
json_serialization,2865,7.296,18.005
json_serialization,2866,7.297,19.213
json_serialization,2867,7.298,25.384
json_serialization,2868,7.300,26.008
json_serialization,2869,7.302,24.065
json_serialization,2870,7.305,22.879
json_serialization,2871,7.307,22.586
json_serialization,2872,7.313,17.527
json_serialization,2873,7.315,17.707
json_serialization,2874,7.313,20.698
json_serialization,2875,7.316,18.987
json_serialization,2876,7.324,12.989
json_serialization,2877,7.327,12.243
json_serialization,2878,7.327,13.718
json_serialization,2879,7.330,13.960
json_serialization,2880,7.335,11.611
json_serialization,2881,7.331,19.185
json_serialization,2882,7.336,14.177
json_serialization,2883,7.333,18.843
json_serialization,2884,7.314,40.176
json_serialization,2885,7.341,14.328
json_serialization,2886,7.338,19.194
json_serialization,2887,7.339,20.103
json_serialization,2888,7.345,16.685
json_serialization,2889,7.328,36.199
json_serialization,2890,7.351,16.287
json_serialization,2891,7.348,21.446
json_serialization,2892,7.353,17.245
json_serialization,2893,7.360,11.539
json_serialization,2894,7.351,22.209
json_serialization,2895,7.355,20.337
json_serialization,2896,7.358,19.010
json_serialization,2897,7.362,16.992
json_serialization,2898,7.365,16.215
json_serialization,2899,7.370,18.513
json_serialization,2900,7.372,34.575
json_serialization,2901,7.357,57.963
json_serialization,2902,7.371,47.051
json_serialization,2903,7.374,45.241
json_serialization,2904,7.375,47.086
json_serialization,2905,7.377,47.506
json_serialization,2906,7.379,48.089
json_serialization,2907,7.381,48.197
json_serialization,2908,7.368,63.305
json_serialization,2909,7.388,44.634
json_serialization,2910,7.406,28.168
json_serialization,2911,7.415,22.186
json_serialization,2912,7.418,20.719
json_serialization,2913,7.420,22.279
json_serialization,2914,7.422,21.044
json_serialization,2915,7.425,21.107
json_serialization,2916,7.427,20.871
json_serialization,2917,7.429,20.924
json_serialization,2918,7.431,20.995
json_serialization,2919,7.433,20.995
json_serialization,2920,7.434,21.553
json_serialization,2921,7.437,20.941
json_serialization,2922,7.439,21.773
json_serialization,2923,7.442,20.613
json_serialization,2924,7.443,21.647
json_serialization,2925,7.446,21.229
json_serialization,2926,7.448,20.704
json_serialization,2927,7.450,20.347
json_serialization,2928,7.452,20.113
json_serialization,2929,7.454,21.113
json_serialization,2930,7.456,21.016
json_serialization,2931,7.458,21.249
json_serialization,2932,7.460,21.037
json_serialization,2933,7.463,21.178
json_serialization,2934,7.465,21.268
json_serialization,2935,7.467,20.419
json_serialization,2936,7.469,20.070
json_serialization,2937,7.471,19.929
json_serialization,2938,7.472,21.166
json_serialization,2939,7.475,20.673
json_serialization,2940,7.477,20.661
json_serialization,2941,7.479,21.211
json_serialization,2942,7.481,21.847
json_serialization,2943,7.484,21.120
json_serialization,2944,7.486,20.384
json_serialization,2945,7.488,20.523
json_serialization,2946,7.489,20.906
json_serialization,2947,7.491,22.113
json_serialization,2948,7.493,21.714
json_serialization,2949,7.496,22.162
json_serialization,2950,7.498,22.093
json_serialization,2951,7.500,21.761
json_serialization,2952,7.503,20.545
json_serialization,2953,7.505,20.800
json_serialization,2954,7.507,20.495
json_serialization,2955,7.508,20.554
json_serialization,2956,7.510,20.952
json_serialization,2957,7.513,20.954
json_serialization,2958,7.515,21.202
json_serialization,2959,7.518,20.753
json_serialization,2960,7.520,20.766
json_serialization,2961,7.522,20.632
json_serialization,2962,7.524,20.314
json_serialization,2963,7.526,19.717
json_serialization,2964,7.527,20.248
json_serialization,2965,7.529,20.800
json_serialization,2966,7.531,22.047
json_serialization,2967,7.534,22.532
json_serialization,2968,7.536,23.147
json_serialization,2969,7.538,23.804
json_serialization,2970,7.541,22.819
json_serialization,2971,7.543,22.136
json_serialization,2972,7.544,23.411
json_serialization,2973,7.546,24.916
json_serialization,2974,7.547,27.292
json_serialization,2975,7.550,28.679
json_serialization,2976,7.553,25.310
json_serialization,2977,7.556,24.570
json_serialization,2978,7.560,24.898
json_serialization,2979,7.563,22.708
json_serialization,2980,7.562,23.977
json_serialization,2981,7.565,22.773
json_serialization,2982,7.568,21.243
json_serialization,2983,7.570,20.230
json_serialization,2984,7.575,18.122
json_serialization,2985,7.579,20.471
json_serialization,2986,7.578,20.911
json_serialization,2987,7.581,21.744
json_serialization,2988,7.584,19.300
json_serialization,2989,7.586,23.646
json_serialization,2990,7.589,21.802
json_serialization,2991,7.588,24.908
json_serialization,2992,7.587,27.502
json_serialization,2993,7.599,21.956
json_serialization,2994,7.593,28.428
json_serialization,2995,7.591,30.640
json_serialization,2996,7.600,21.874
json_serialization,2997,7.603,19.784
json_serialization,2998,7.604,20.674
json_serialization,2999,7.610,15.937
json_serialization,3000,7.614,14.025
json_serialization,3001,7.611,18.814
json_serialization,3002,7.613,18.668
json_serialization,3003,7.622,11.699
json_serialization,3004,7.623,12.046
json_serialization,3005,7.625,11.839
json_serialization,3006,7.622,17.718
json_serialization,3007,7.629,13.411
json_serialization,3008,7.622,22.742
json_serialization,3009,7.632,13.536
json_serialization,3010,7.627,20.263
json_serialization,3011,7.634,15.616
json_serialization,3012,7.636,14.858
json_serialization,3013,7.638,14.699
json_serialization,3014,7.630,23.874
json_serialization,3015,7.640,16.267
json_serialization,3016,7.643,16.755
json_serialization,3017,7.645,16.924
json_serialization,3018,7.648,16.632
json_serialization,3019,7.650,15.311
json_serialization,3020,7.646,20.833
json_serialization,3021,7.653,15.974
json_serialization,3022,7.654,16.013
json_serialization,3023,7.622,50.952
json_serialization,3024,7.657,18.655
json_serialization,3025,7.660,18.322
json_serialization,3026,7.651,29.251
json_serialization,3027,7.662,19.239
json_serialization,3028,7.664,19.427
json_serialization,3029,7.665,19.737
json_serialization,3030,7.667,19.776
json_serialization,3031,7.669,19.831
json_serialization,3032,7.670,20.435
json_serialization,3033,7.673,20.440
json_serialization,3034,7.676,20.172
json_serialization,3035,7.678,19.918
json_serialization,3036,7.680,19.655
json_serialization,3037,7.682,20.578
json_serialization,3038,7.684,20.002
json_serialization,3039,7.685,20.211
json_serialization,3040,7.687,20.348
json_serialization,3041,7.688,21.341
json_serialization,3042,7.691,22.391
json_serialization,3043,7.694,21.548
json_serialization,3044,7.696,21.681
json_serialization,3045,7.698,22.037
json_serialization,3046,7.700,22.010
json_serialization,3047,7.702,21.488
json_serialization,3048,7.704,22.641
json_serialization,3049,7.710,23.092
json_serialization,3050,7.705,27.633
json_serialization,3051,7.707,25.903
json_serialization,3052,7.713,21.390
json_serialization,3053,7.715,21.156
json_serialization,3054,7.717,20.254
json_serialization,3055,7.720,20.715
json_serialization,3056,7.722,21.355
json_serialization,3057,7.724,21.250
json_serialization,3058,7.726,19.930
json_serialization,3059,7.733,16.934
json_serialization,3060,7.735,18.383
json_serialization,3061,7.734,21.075
json_serialization,3062,7.737,22.151
json_serialization,3063,7.745,19.506
json_serialization,3064,7.739,25.986
json_serialization,3065,7.741,24.021
json_serialization,3066,7.744,22.779
json_serialization,3067,7.747,21.350
json_serialization,3068,7.734,35.744
json_serialization,3069,7.750,21.602
json_serialization,3070,7.753,25.119
json_serialization,3071,7.755,41.477
json_serialization,3072,7.759,42.944
json_serialization,3073,7.765,39.097
json_serialization,3074,7.765,41.257
json_serialization,3075,7.767,41.284
json_serialization,3076,7.768,42.037
json_serialization,3077,7.772,44.749
json_serialization,3078,7.765,51.313
json_serialization,3079,7.770,47.961
json_serialization,3080,7.778,41.867
json_serialization,3081,7.796,26.398
json_serialization,3082,7.802,22.741
json_serialization,3083,7.804,21.548
json_serialization,3084,7.808,19.666
json_serialization,3085,7.806,22.567
json_serialization,3086,7.810,20.023
json_serialization,3087,7.817,14.600
json_serialization,3088,7.817,15.689
json_serialization,3089,7.818,15.884
json_serialization,3090,7.822,14.007
json_serialization,3091,7.826,11.570
json_serialization,3092,7.825,15.063
json_serialization,3093,7.823,17.358
json_serialization,3094,7.828,12.909
json_serialization,3095,7.832,11.181
json_serialization,3096,7.834,14.074
json_serialization,3097,7.834,16.505
json_serialization,3098,7.829,23.670
json_serialization,3099,7.831,23.427
json_serialization,3100,7.837,18.505
json_serialization,3101,7.837,21.063
json_serialization,3102,7.840,19.611
json_serialization,3103,7.841,19.728
json_serialization,3104,7.841,23.023
json_serialization,3105,7.843,23.626
json_serialization,3106,7.851,21.319
json_serialization,3107,7.848,24.600
json_serialization,3108,7.853,20.679
json_serialization,3109,7.854,21.056
json_serialization,3110,7.856,20.889
json_serialization,3111,7.860,20.214
json_serialization,3112,7.858,23.936
json_serialization,3113,7.861,21.659
json_serialization,3114,7.864,21.026
json_serialization,3115,7.866,20.576
json_serialization,3116,7.873,16.330
json_serialization,3117,7.873,17.877
json_serialization,3118,7.877,16.657
json_serialization,3119,7.876,19.422
json_serialization,3120,7.882,19.197
json_serialization,3121,7.873,28.079
json_serialization,3122,7.880,20.963
json_serialization,3123,7.883,19.197
json_serialization,3124,7.885,21.303
json_serialization,3125,7.887,23.227
json_serialization,3126,7.889,21.339
json_serialization,3127,7.891,23.769
json_serialization,3128,7.894,21.553
json_serialization,3129,7.895,22.684
json_serialization,3130,7.902,19.819
json_serialization,3131,7.902,19.343
json_serialization,3132,7.902,22.103
json_serialization,3133,7.901,22.670
json_serialization,3134,7.911,16.563
json_serialization,3135,7.910,16.926
json_serialization,3136,7.906,22.037
json_serialization,3137,7.915,18.024
json_serialization,3138,7.915,19.288
json_serialization,3139,7.918,18.971
json_serialization,3140,7.928,13.048
json_serialization,3141,7.924,16.509
json_serialization,3142,7.921,19.397
json_serialization,3143,7.924,20.111
json_serialization,3144,7.922,23.143
json_serialization,3145,7.933,16.650
json_serialization,3146,7.929,22.403
json_serialization,3147,7.927,23.698
json_serialization,3148,7.937,16.833
json_serialization,3149,7.935,19.626
json_serialization,3150,7.950,7.907
json_serialization,3151,7.941,18.783
json_serialization,3152,7.945,16.936
json_serialization,3153,7.944,19.690
json_serialization,3154,7.951,14.613
json_serialization,3155,7.951,15.362
json_serialization,3156,7.941,27.816
json_serialization,3157,7.941,32.326
json_serialization,3158,7.954,24.896
json_serialization,3159,7.955,25.614
json_serialization,3160,7.960,22.013
json_serialization,3161,7.958,30.697
json_serialization,3162,7.962,27.694
json_serialization,3163,7.966,24.907
json_serialization,3164,7.964,27.829
json_serialization,3165,7.967,28.180
json_serialization,3166,7.969,28.216
json_serialization,3167,7.973,26.875
json_serialization,3168,7.992,12.731
json_serialization,3169,7.979,26.025
json_serialization,3170,7.980,25.576
json_serialization,3171,7.989,18.559
json_serialization,3172,7.982,27.029
json_serialization,3173,7.990,21.352
json_serialization,3174,7.991,22.242
json_serialization,3175,7.995,21.451
json_serialization,3176,7.998,20.578
json_serialization,3177,8.000,19.785
json_serialization,3178,8.005,16.527
json_serialization,3179,8.006,16.850
json_serialization,3180,8.007,17.056
json_serialization,3181,8.005,21.282
json_serialization,3182,8.011,17.389
json_serialization,3183,8.010,21.346
json_serialization,3184,8.013,20.675
json_serialization,3185,8.017,20.029
json_serialization,3186,8.018,20.531
json_serialization,3187,8.020,19.986
json_serialization,3188,8.021,20.366
json_serialization,3189,8.023,20.432
json_serialization,3190,8.024,21.445
json_serialization,3191,8.026,20.320
json_serialization,3192,8.029,20.053
json_serialization,3193,8.031,20.785
json_serialization,3194,8.034,20.171
json_serialization,3195,8.037,20.018
json_serialization,3196,8.039,19.519
json_serialization,3197,8.040,20.147
json_serialization,3198,8.041,19.751
json_serialization,3199,8.043,19.579
json_serialization,3200,8.046,18.385
json_serialization,3201,8.047,19.081
json_serialization,3202,8.049,19.491
json_serialization,3203,8.052,18.017
json_serialization,3204,8.054,17.154
json_serialization,3205,8.057,16.492
json_serialization,3206,8.058,16.870
json_serialization,3207,8.060,16.611
json_serialization,3208,8.061,17.036
json_serialization,3209,8.063,17.018
json_serialization,3210,8.064,17.219
json_serialization,3211,8.066,17.741
json_serialization,3212,8.068,16.948
json_serialization,3213,8.070,16.976
json_serialization,3214,8.072,17.004
json_serialization,3215,8.073,16.934
json_serialization,3216,8.075,17.123
json_serialization,3217,8.077,17.079
json_serialization,3218,8.078,17.161
json_serialization,3219,8.080,16.876
json_serialization,3220,8.081,17.358
json_serialization,3221,8.083,16.771
json_serialization,3222,8.085,16.627
json_serialization,3223,8.087,16.284
json_serialization,3224,8.089,16.339
json_serialization,3225,8.090,16.862
json_serialization,3226,8.092,16.625
json_serialization,3227,8.094,17.456
json_serialization,3228,8.095,17.348
json_serialization,3229,8.097,18.255
json_serialization,3230,8.099,17.540
json_serialization,3231,8.100,17.433
json_serialization,3232,8.102,17.380
json_serialization,3233,8.103,17.283
json_serialization,3234,8.105,16.882
json_serialization,3235,8.107,16.872
json_serialization,3236,8.109,16.942
json_serialization,3237,8.111,16.121
json_serialization,3238,8.113,16.817
json_serialization,3239,8.115,15.875
json_serialization,3240,8.116,16.685
json_serialization,3241,8.118,33.157
json_serialization,3242,8.119,42.831
json_serialization,3243,8.120,43.979
json_serialization,3244,8.122,44.134
json_serialization,3245,8.124,44.332
json_serialization,3246,8.126,43.729
json_serialization,3247,8.127,43.890
json_serialization,3248,8.130,43.558
json_serialization,3249,8.131,43.977
json_serialization,3250,8.133,43.394
json_serialization,3251,8.151,26.632
json_serialization,3252,8.162,16.971
json_serialization,3253,8.164,16.223
json_serialization,3254,8.166,15.652
